client_id,age,job,marital,education,credit_default,mortgage
11002,42,blue-collar,married,high_school,True,True
11003,56,retired,married,basic_4y,True,True
11004,41,services,married,basic_9y,True,True
11005,31,services,married,high_school,True,True
11006,29,blue-collar,married,,True,True
11007,40,blue-collar,married,basic_9y,True,True
11008,25,services,single,high_school,True,True
11009,46,entrepreneur,married,university_degree,True,True
11010,53,management,divorced,university_degree,True,True
11011,42,admin_,married,basic_6y,True,True
11012,59,retired,married,basic_9y,True,True
11013,24,technician,single,professional_course,True,True
11014,44,admin_,single,high_school,True,True
11015,43,blue-collar,married,basic_9y,True,True
11016,31,blue-collar,married,basic_9y,True,True
11017,28,technician,single,professional_course,True,True
11018,33,blue-collar,married,basic_4y,True,True
11019,47,admin_,married,basic_9y,True,True
11020,38,management,married,,True,True
11021,35,admin_,divorced,university_degree,True,True
11022,47,entrepreneur,married,professional_course,True,True
11023,25,blue-collar,married,basic_9y,True,True
11024,26,technician,single,professional_course,True,True
11025,39,blue-collar,married,basic_4y,True,True
11026,42,entrepreneur,married,professional_course,True,True
11027,43,management,married,high_school,True,True
11028,29,technician,married,professional_course,True,True
11029,50,management,married,university_degree,True,True
11030,29,blue-collar,married,professional_course,True,True
11031,45,technician,divorced,professional_course,True,True
11032,36,blue-collar,married,,True,True
11033,38,blue-collar,married,basic_4y,True,True
11034,36,services,married,high_school,True,True
11035,33,housemaid,married,high_school,True,True
11036,33,entrepreneur,married,university_degree,True,True
11037,44,blue-collar,married,basic_4y,True,True
11038,33,blue-collar,married,basic_4y,True,True
11039,43,management,divorced,university_degree,True,True
11040,39,blue-collar,divorced,basic_9y,True,True
11041,36,admin_,single,university_degree,True,True
11042,31,services,single,high_school,True,True
11043,49,technician,married,professional_course,True,True
11044,44,blue-collar,married,high_school,True,True
11045,51,management,married,high_school,True,True
11046,28,management,married,university_degree,True,True
11047,57,blue-collar,divorced,,True,True
11048,41,blue-collar,married,basic_9y,True,True
11049,49,unknown,married,basic_6y,True,True
11050,44,technician,married,high_school,True,True
11051,57,retired,divorced,professional_course,True,True
11052,36,services,married,high_school,True,True
11053,49,admin_,married,high_school,True,True
11054,36,blue-collar,married,high_school,True,True
11055,51,management,married,university_degree,True,True
11056,45,admin_,married,high_school,True,True
11057,30,entrepreneur,married,high_school,True,True
11058,46,admin_,married,basic_9y,True,True
11059,43,blue-collar,single,basic_9y,True,True
11060,23,blue-collar,single,basic_9y,True,True
11061,50,technician,married,professional_course,True,True
11062,41,admin_,single,high_school,True,True
11063,26,admin_,single,high_school,True,True
11064,47,blue-collar,married,basic_6y,True,True
11065,52,blue-collar,married,basic_4y,True,True
11066,33,self-employed,married,university_degree,True,True
11067,28,admin_,single,university_degree,True,True
11068,28,blue-collar,married,,True,True
11069,42,blue-collar,married,,True,True
11070,28,blue-collar,married,basic_6y,True,True
11071,54,management,married,basic_6y,True,True
11072,35,admin_,married,high_school,True,True
11073,60,admin_,married,university_degree,True,True
11074,47,services,married,high_school,True,True
11075,60,retired,married,high_school,True,True
11076,29,management,single,university_degree,True,True
11077,49,technician,married,high_school,True,True
11078,56,retired,married,basic_4y,True,True
11079,33,admin_,married,high_school,True,True
11080,28,student,single,high_school,True,True
11081,60,admin_,married,university_degree,True,True
11082,34,admin_,married,high_school,True,True
11083,36,blue-collar,married,basic_9y,True,True
11084,39,management,single,university_degree,True,True
11085,40,admin_,single,university_degree,True,True
11086,56,entrepreneur,married,university_degree,True,True
11087,33,admin_,single,professional_course,True,True
11088,40,admin_,married,basic_9y,True,True
11089,58,entrepreneur,married,basic_4y,True,True
11090,40,blue-collar,divorced,basic_9y,True,True
11091,32,blue-collar,married,basic_6y,True,True
11092,37,technician,single,high_school,True,True
11093,46,admin_,single,university_degree,True,True
11094,49,services,married,high_school,True,True
11095,26,admin_,single,university_degree,True,True
11096,31,technician,single,professional_course,True,True
11097,36,student,single,basic_9y,True,True
11098,32,technician,married,university_degree,True,True
11099,34,blue-collar,married,basic_9y,True,True
11100,35,student,single,university_degree,True,True
11101,59,retired,married,basic_9y,True,True
11102,47,management,divorced,university_degree,True,True
11103,46,blue-collar,married,basic_4y,True,True
11104,41,self-employed,married,high_school,True,True
11105,42,blue-collar,married,basic_6y,True,True
11106,39,admin_,married,professional_course,True,True
11107,46,blue-collar,divorced,basic_6y,True,True
11108,27,admin_,married,university_degree,True,True
11109,49,blue-collar,married,basic_9y,True,True
11110,50,technician,married,professional_course,True,True
11111,49,services,married,high_school,True,True
11112,39,technician,single,professional_course,True,True
11113,47,admin_,divorced,high_school,True,True
11114,30,blue-collar,married,basic_9y,True,True
11115,35,blue-collar,married,,True,True
11116,40,admin_,married,professional_course,True,True
11117,56,blue-collar,married,basic_4y,True,True
11118,40,management,divorced,university_degree,True,True
11119,30,admin_,married,university_degree,True,True
11120,33,self-employed,single,university_degree,True,True
11121,35,blue-collar,married,basic_6y,True,True
11122,58,self-employed,divorced,professional_course,True,True
11123,47,admin_,divorced,high_school,True,True
11124,46,blue-collar,married,basic_6y,True,True
11125,53,services,married,high_school,True,True
11126,58,self-employed,divorced,professional_course,True,True
11127,49,housemaid,single,high_school,True,True
11128,43,services,married,high_school,True,True
11129,34,services,divorced,basic_9y,True,True
11130,41,blue-collar,married,basic_9y,True,True
11131,47,admin_,married,professional_course,True,True
11132,42,unemployed,married,high_school,True,True
11133,49,services,married,high_school,True,True
11134,54,retired,divorced,basic_4y,True,True
11135,41,services,divorced,basic_9y,True,True
11136,36,admin_,married,university_degree,True,True
11137,51,technician,married,professional_course,True,True
11138,41,unemployed,married,professional_course,True,True
11139,42,technician,married,high_school,True,True
11140,52,management,divorced,university_degree,True,True
11141,29,admin_,married,university_degree,True,True
11142,46,services,married,basic_9y,True,True
11143,42,technician,single,high_school,True,True
11144,35,self-employed,married,basic_4y,True,True
11145,48,admin_,single,university_degree,True,True
11146,27,technician,single,professional_course,True,True
11147,32,self-employed,single,high_school,True,True
11148,45,blue-collar,married,basic_9y,True,True
11149,35,admin_,married,university_degree,True,True
11150,32,services,married,high_school,True,True
11151,35,admin_,married,high_school,True,True
11152,47,management,married,basic_4y,True,True
11153,35,admin_,married,high_school,True,True
11154,53,admin_,single,high_school,True,True
11155,37,technician,married,professional_course,True,True
11156,42,admin_,married,basic_4y,True,True
11157,58,retired,married,basic_4y,True,True
11158,53,admin_,single,high_school,True,True
11159,35,technician,married,professional_course,True,True
11160,55,admin_,married,high_school,True,True
11161,51,blue-collar,married,basic_4y,True,True
11162,51,admin_,married,professional_course,True,True
11163,37,technician,single,professional_course,True,True
11164,48,services,divorced,basic_6y,True,True
11165,44,admin_,married,university_degree,True,True
11166,34,admin_,married,high_school,True,True
11167,45,admin_,married,basic_9y,True,True
11168,33,technician,married,professional_course,True,True
11169,41,admin_,married,university_degree,True,True
11170,42,blue-collar,single,basic_6y,True,True
11171,30,admin_,married,high_school,True,True
11172,41,blue-collar,married,basic_9y,True,True
11173,45,housemaid,married,professional_course,True,True
11174,45,services,married,basic_6y,True,True
11175,38,technician,single,professional_course,True,True
11176,40,services,married,,True,True
11177,43,admin_,married,university_degree,True,True
11178,35,blue-collar,married,basic_9y,True,True
11179,37,blue-collar,single,basic_4y,True,True
11180,47,admin_,married,university_degree,True,True
11181,39,management,married,basic_4y,True,True
11182,34,blue-collar,married,basic_9y,True,True
11183,46,blue-collar,married,basic_4y,True,True
11184,44,blue-collar,married,basic_4y,True,True
11185,40,entrepreneur,married,university_degree,True,True
11186,54,admin_,married,high_school,True,True
11187,46,entrepreneur,married,basic_9y,True,True
11188,36,management,divorced,university_degree,True,True
11189,41,blue-collar,married,basic_4y,True,True
11190,42,services,married,,True,True
11191,34,technician,single,university_degree,True,True
11192,45,unknown,married,,True,True
11193,33,services,married,university_degree,True,True
11194,45,blue-collar,married,basic_4y,True,True
11195,40,blue-collar,married,basic_9y,True,True
11196,38,blue-collar,married,basic_4y,True,True
11197,49,technician,married,professional_course,True,True
11198,49,services,married,high_school,True,True
11199,39,blue-collar,married,basic_9y,True,True
11200,41,blue-collar,married,basic_9y,True,True
11201,41,admin_,divorced,high_school,True,True
11202,42,entrepreneur,married,basic_9y,True,True
11203,49,unknown,married,,True,True
11204,42,unemployed,married,high_school,True,True
11205,34,admin_,single,high_school,True,True
11206,49,admin_,divorced,high_school,True,True
11207,43,technician,married,basic_9y,True,True
11208,42,services,married,high_school,True,True
11209,52,blue-collar,married,,True,True
11210,50,blue-collar,married,basic_4y,True,True
11211,57,admin_,married,university_degree,True,True
11212,47,blue-collar,married,basic_6y,True,True
11213,44,blue-collar,married,,True,True
11214,40,management,married,university_degree,True,True
11215,30,admin_,married,high_school,True,True
11216,33,management,married,university_degree,True,True
11217,37,unemployed,married,professional_course,True,True
11218,36,admin_,married,high_school,True,True
11219,38,technician,divorced,professional_course,True,True
